R,W,Tr,Frac_b,V,A,C,t
1.0417512875872963,1.1203788394063579,0.636831131905006,0.18632148597952514,-70.67024693382895,13.048089484199785,1.7165254954496116,218
1.0417512963221869,1.1203786954913748,0.636830969670544,0.1863215237236042,-70.67024298233682,13.048088711982357,1.7165253334990045,219
1.0417513049364653,1.1203785535635855,0.6368308095786245,0.18632156096316374,-70.6702390805582,13.048087951457017,1.7165251727115145,220
1.0417513134305818,1.1203784136155692,0.6368306516152833,0.18632159770226928,-70.67023522783406,13.048087202801355,1.7165250130634815,221
1.0417513218048768,1.1203782756417155,0.6368304957679065,0.18632163394479032,-70.67023142350882,13.048086466221916,1.7165248545305092,222
1.0417513300595747,1.1203781396383343,0.6368303420252941,0.18632166969439679,-70.67022766692993,13.048085741956362,1.7165246970873733,223
1.0417513381947752,1.1203780056037724,0.6368301903777313,0.1863217049545553,-70.67022395744709,13.048085030275827,1.716524540707924,224
1.0417513462104473,1.1203778735385441,0.6368300408170645,0.18632173972852503,-70.6702202944117,13.048084331487491,1.7165243853649794,225
1.04175135410642,1.1203777434454718,0.6368298933367869,0.18632177401935335,-70.67021667717609,13.048083645937366,1.716524231030215,226
1.0417513618823724,1.1203776153298397,0.6368297479321285,0.1863218078298712,-70.67021310509269,13.04808297401334,1.7165240776740396,227
1.041751369537824,1.1203774891995615,0.6368296046001579,0.1863218411626882,-70.67020957751322,13.048082316148486,1.716523925265466,228
